"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66"
"109" -1.8163782 0.4843001 0.91103973 -0.66593661 -0.20937409 -0.20593271 -0.66924882 -0.24328526 -0.22613755 -0.13665476 -0.24439897 -0.23394129 -0.094463443 -0.75881352 -0.23080588 -0.77667352 -1.0652895 1.5945893 -0.29395874 -0.1730644 -0.49244766 0.95043973 -0.63151711 -0.4852429 0.21206906 0.95573143 -0.60933263 -0.50850672 0.19928763 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -0.49905511 -0.56640794 -0.47400704 -0.65619627 -0.8658818 -0.43902416 -0.72717134 -1.0460398 -1.0364567 -0.48517845 -0.55041024 -0.44010599 -0.66489017 -0.87637038 -0.41295368 -0.71965342 -1.0208165 -0.97745064 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.97151906 -1.4701504 -1.1403124 415 1 14
"110" -2.3211353 0.58574104 1.0332278 -0.66593661 0.50041625 0.5113366 -0.66924882 0.54794711 -0.22613755 0.69541097 0.53689745 -0.23394129 0.75797457 -0.75881352 -0.23080588 -0.77667352 -0.94663463 3.1044439 0.2937805 0.53415609 -0.49244766 0.33189911 0.30132617 -0.46648152 0.31293388 0.34342514 0.25464459 -0.48989181 0.29933064 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 0.41948466 0.17007861 0.29543024 0.42741261 0.5577768 0.078195724 0.46495538 1.0663259 0.041874385 0.4088814 0.18826004 0.32688681 0.41833639 0.54698619 0.098646943 0.44944759 0.99578304 0.06517354 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.97151906 -1.4701504 -1.1403124 415 1 14
"111" -2.65764 0.36031674 0.76169878 -0.66593661 0.76235772 0.77603811 -0.66924882 0.69183434 -0.22613755 0.33596229 0.67897781 -0.23394129 0.38972515 -0.75881352 -0.23080588 -0.77667352 -1.0642419 4.3875456 0.029451177 0.21609137 -0.49244766 0.33147551 1.1950062 -0.55733088 0.28073525 0.3430058 1.0823497 -0.58003194 0.26739435 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 0.17855992 -0.014553494 -0.19343584 0.37924311 0.1648247 0.15691719 0.55882744 1.2689642 0.62319795 0.17437752 0.0030804909 -0.16042616 0.37018388 0.15411745 0.17651315 0.54150653 1.1892346 0.62724766 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.97151906 -1.4701504 -1.1403124 415 1 14
"129" -0.68692177 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 -0.59326118 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.30270998 -1.4701504 -1.1403124 175 0 15
"130" -0.97345054 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 -0.91263739 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.30270998 -1.4701504 -1.1403124 175 0 15
"131" -0.42038337 -0.24269324 0.0082058459 -0.61397634 -0.78231121 -0.78230512 -0.66924882 -0.12410008 -0.22613755 0.58780827 -0.11364162 -0.23394129 0.64773733 -0.75881352 -0.23080588 -0.77667352 -0.79308539 -0.52874827 -0.32065948 -0.20519311 -0.49244766 -0.38156818 -2.809529 2.2554419 1.2527017 -0.33070277 -2.6307695 2.202509 1.2283232 -0.63976678 7.5417544e-15 2.5371235 1.588828 -0.55941801 -0.25273037 -0.040844246 -1.0750063 -0.80624189 -0.76376029 -0.82002998 -1.1172509 -1.0748622 -0.52609505 -0.21305074 0.017474022 -1.067398 -0.78935719 -0.71179817 -0.81071852 -1.0887992 -1.0145844 -1.8527367 -1.8359309 -1.7426685 -1.5814739 -1.6694951 -1.4631322 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.30270998 -1.4701504 -1.1403124 175 0 15
"132" -0.16633896 0.27578263 0.54447559 -0.44510546 -0.67556719 -0.66331226 -0.64563055 -0.36076305 -0.22613755 -0.22895191 -0.3388713 -0.23394129 -0.18902039 -0.62302265 -0.23080588 -0.64457536 -0.61425652 -0.36537413 -0.44525529 -0.35648276 -0.48885944 -0.055385748 0.3573844 1.2605219 0.93515057 0.073527415 0.28476023 1.1369504 0.88050387 1.8258363 -3.327426 1.6784459 1.2246463 -1.0329711 -0.81567691 -0.69557018 -0.84295563 -0.23368781 -0.4298038 -0.48858456 -0.012504035 0.30749793 -0.98139277 -0.76908099 -0.62297371 -0.81833603 -0.18046029 -0.36418116 -0.40487569 0.057100552 0.3073424 -1.6159711 -1.6407708 -1.5391116 -1.4772939 -1.4524116 -1.0714897 -1.7239892 -0.8925191 0.47758207 0.30270998 -1.4701504 -1.1403124 175 0 15
"133" -0.068885859 0.48993571 0.3544053 0.56811983 -0.68916785 -0.60899994 -0.63919221 -0.27193143 -0.22613755 -0.035545326 -0.14168301 -0.23394129 0.0091215558 -0.53444976 -0.23080588 -0.44897937 -0.68695245 -0.31590015 -0.49076101 -0.40999946 -0.47596564 -0.59028896 1.9036947 1.7707384 1.12952 -0.39732724 1.6250073 1.3860573 0.99515471 -0.3710343 -0.19915415 2.3475471 1.5327036 -1.2626954 -0.91613455 -1.0352627 -1.1423065 -0.78254895 -0.61480946 -0.80566451 -0.19510536 -0.33782468 -1.1341359 -0.73043766 -0.86274907 -1.0594409 -0.60658957 -0.40654151 -0.7050352 0.0062575744 -0.11392006 -1.5703714 -1.778746 -1.5840576 -1.3099617 -1.4871563 -1.2836783 -1.3029006 -0.94175234 -1.4204408 0.30270998 -1.4701504 -1.1403124 175 0 15
"134" -0.12968993 0.85061458 0.36119353 1.2306133 -0.50078268 -0.36597092 -0.46721884 -0.1051657 -0.22613755 0.10684273 0.098150377 -0.23394129 0.15499584 -0.25333472 -0.23080588 -0.18988556 -0.54379286 -0.12909368 -0.23004127 -0.16272278 -0.31743029 -0.20384024 0.52401552 0.82053297 0.87043274 0.0053433445 0.71062749 0.52636578 0.75988692 0.078243631 0.39188076 0.65196443 1.0142474 -0.85949263 -0.51518996 -0.5798036 -0.68181051 -0.38843482 -0.41994154 -0.96945264 0.060943756 -0.78782453 -0.62046686 -0.26887972 -0.30033598 -0.56080187 -0.34224729 -0.37528084 -1.1820001 0.46543079 -0.75766181 -1.383938 -1.0705361 -1.070169 -0.85064366 -0.39566335 -0.39571205 -0.79291108 -1.0241037 -0.94115233 0.30270998 -1.4701504 -1.1403124 175 0 15
"135" -0.69108643 0.68718197 0.73454588 0.1394476 -0.26138547 -0.2229555 -0.19205552 0.16097002 -0.22613755 0.39996734 0.2504292 -0.23394129 0.45529731 -0.030552716 -0.23080588 -0.12468689 -0.52759796 0.18005504 -0.20799918 -0.11542816 -0.37204067 -0.029962621 1.2329228 0.23756258 0.66988839 0.0085866834 1.2685214 0.31072646 0.66846181 0.11468622 1.038634 -0.24441235 0.66255743 -0.44944299 -0.40709127 -0.52442274 -0.36308912 -0.2664593 -0.30144916 -0.44171379 0.0051676746 -0.39485706 -0.33620734 -0.38320869 -0.46575101 -0.28623203 -0.35538082 -0.32302454 -0.37117703 0.045075568 -0.38194837 -1.0387154 -0.5374183 -0.66930841 -0.80408479 0.19893733 -0.018411212 -1.0173204 -0.29575248 -0.34083416 0.30270998 -1.4701504 -1.1403124 175 0 15
"136" -0.35624757 0.56883421 0.36119353 0.5811099 -0.32538743 -0.17819125 -0.39753633 0.1046708 -0.22613755 0.80579651 0.26831182 -0.23394129 0.87106278 -0.17848686 -0.23080588 -0.23750893 -0.57098698 0.07172281 -0.29076866 -0.19885474 -0.41455057 -0.32210606 0.70632191 0.46224804 0.79448066 -0.25712782 0.5963509 0.34100759 0.71645059 -0.17714486 1.5665605 0.62870832 1.0659452 -0.43990898 -0.61055462 -0.69743692 -0.4440465 -0.29507329 -0.69816247 -0.1839981 -0.62550292 -0.51686058 -0.17402511 -0.47387577 -0.50946689 -0.46307729 -0.29602779 -0.6172238 -0.19330026 -0.85679151 -0.47281755 -1.319518 -1.0736672 -1.1669366 -0.34365253 -0.21417353 -0.81450631 -0.11089263 -0.1052832 -0.65209204 0.30270998 -1.4701504 -1.1403124 175 0 15
"137" -0.6161225 0.050358339 0.37476998 -0.63995647 -0.58024907 -0.57758694 -0.66924882 -0.42056808 -0.22613755 -0.53645447 -0.4175597 -0.23394129 -0.50405183 -0.75881352 -0.23080588 -0.77667352 -0.64393507 -0.29307494 -0.49157059 -0.41116113 -0.49162616 0.019697358 0.68877076 0.28296362 0.60723821 0.052069141 0.61220817 0.23317591 0.58150955 -0.63976678 7.5417544e-15 2.5371235 1.588828 -0.92884874 -0.87637189 -1.0156148 -0.52558528 -0.75164407 -0.94053443 -0.4982178 -0.72780545 -1.1572445 -0.90005402 -0.86169788 -0.97721435 -0.53432525 -0.76215689 -0.90901536 -0.49512208 -0.7170096 -1.0942388 -1.5246016 -1.0218939 -1.4576969 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.30270998 -1.4701504 -1.1403124 175 0 15
"138" -0.48618504 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 -0.61947826 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.30270998 -1.4701504 -1.1403124 175 0 15
"139" 0.076044395 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 0.91320529 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.46991225 0.59543397 0.87343077 175 0 15
"140" 0.21514412 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 1.033818 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.46991225 0.59543397 0.87343077 175 0 15
"141" 0.04106123 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 1.3582413 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.46991225 0.59543397 0.87343077 175 0 15
"142" 0.11685809 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 1.3576376 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.46991225 0.59543397 0.87343077 175 0 15
"143" -0.25379687 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 1.0114219 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.46991225 0.59543397 0.87343077 175 0 15
"144" -0.31460094 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 0.87836403 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.46991225 0.59543397 0.87343077 175 0 15
"145" -0.72773546 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 0.76142743 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.46991225 0.59543397 0.87343077 175 0 15
"146" -1.1816837 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 0.64286671 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.46991225 0.59543397 0.87343077 175 0 15
"147" -2.1445536 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 -1.0338461 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.46991225 0.59543397 0.87343077 175 0 15
"148" -2.1420548 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 -0.86146542 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.46991225 0.59543397 0.87343077 175 0 15
"149" -1.5706631 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 -0.79813 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.46991225 0.59543397 0.87343077 175 0 15
"150" -0.67276191 -0.9020593 -0.75886354 -0.66593661 0.92670908 0.94212122 -0.66924882 0.14614852 -0.22613755 -0.060590783 0.14014447 -0.23394129 -0.016537114 -0.75881352 -0.23080588 -0.77667352 -0.57170039 -0.43595315 -0.52736315 -0.45391748 -0.49244766 1.8546571 -2.3708574 -0.48496378 -0.2450318 1.8508351 -2.2202682 -0.50822978 -0.25408898 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 1.6223267 0.4665049 0.1320757 -0.066810282 -0.19510587 -0.23568476 2.0075028 -0.41227646 -0.55332271 1.5796666 0.48556526 0.16405124 -0.075712126 -0.20573675 -0.21182343 1.962201 -0.41578542 -0.51031471 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.46991225 0.59543397 0.87343077 175 0 15
"151" -0.28294951 -0.62591454 -0.42624053 -0.66593661 2.9332402 2.9697949 -0.66924882 2.0603083 -0.22613755 1.4940828 2.030267 -0.23394129 1.576201 -0.75881352 -0.23080588 -0.77667352 -0.34687162 0.49180721 0.45552692 0.72878385 -0.49244766 1.163958 0.084082553 -0.59872385 -0.014105761 1.1670977 0.053438724 -0.62110177 -0.025044423 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 1.6223772 2.6729468 2.9878129 0.97242632 3.5681844 4.5458729 0.99685748 0.18166623 2.5562714 1.5797157 2.6985494 3.0107159 0.96315781 3.5567551 4.5177856 0.9710761 0.15123031 2.496311 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.46991225 0.59543397 0.87343077 175 0 15
"152" -0.18049881 -0.42866829 -0.18865267 -0.66593661 3.112578 3.1510223 -0.66924882 2.5093412 -0.22613755 1.963917 2.4736613 -0.23394129 2.0575387 -0.75881352 -0.23080588 -0.77667352 0.26303027 0.51641919 1.6135703 2.1222453 -0.49244766 1.416666 -0.49654031 -0.59899545 -0.0043220966 1.4172586 -0.48432034 -0.62137125 -0.015340472 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 4.5199364 4.3838902 3.0094358 2.6295483 2.8472577 2.1035663 -0.14686266 4.8082736 1.5511931 4.4000524 4.4145658 3.0322701 2.6196951 2.8359814 2.1020132 -0.15055329 4.568086 1.524514 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.46991225 0.59543397 0.87343077 175 0 15
"153" 0.022736715 -0.52447361 -0.30405249 -0.66593661 3.2428058 3.2826223 -0.66924882 2.7943954 -0.22613755 2.025603 2.7551358 -0.23394129 2.120735 -0.75881352 -0.23080588 -0.77667352 0.22672294 0.38027815 0.94101901 1.3129714 -0.49244766 0.76912172 0.66346467 -0.58122216 0.070527387 0.77624094 0.59004863 -0.6037367 0.058899171 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 3.2632422 3.7951419 2.0497142 2.7137372 2.7807192 1.8344275 1.1463142 3.0690875 1.6533559 3.1768502 3.8240719 2.0755975 2.7038543 2.769457 1.8357984 1.1176461 2.9077475 1.6232939 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.46991225 0.59543397 0.87343077 175 0 15
